applicant_id,age,monthly_income,credit_limit,existing_debt,employment_years,num_existing_loans,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,pay_7,pay_8,pay_9,pay_10,pay_11,pay_12
B01217,47,44273.0,181751.0,69875.0,3.4,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1
B01218,51,29880.0,162351.0,96294.0,5.4,5,0,0,1,1,4,3,1,4,4,2,3,2
B01219,41,82177.0,202147.0,98262.0,6.1,3,4,0,-1,2,4,3,4,1,0,3,-1,-1
B01220,55,64591.0,175125.0,140727.0,4.3,0,-1,-1,0,0,-1,-1,-1,1,-1,0,-1,2
B01221,28,93046.0,350441.0,143333.0,10.2,1,-1,-1,-1,0,3,0,0,0,3,2,4,1
B01222,44,33423.0,128607.0,90857.0,4.4,2,0,0,-1,4,0,1,-1,1,1,-1,-1,-1
B01223,56,49510.0,166052.0,20867.0,2.5,2,4,2,-1,2,2,3,3,3,2,4,1,3
B01224,25,39270.0,207608.0,117579.0,8.1,4,4,3,4,2,-1,1,1,2,1,0,4,0
B01225,64,29111.0,149698.0,111673.0,13.2,4,2,2,0,0,-1,0,-1,0,0,0,0,0
B01226,58,31865.0,48749.0,21473.0,5.2,0,3,1,0,0,0,1,3,3,3,0,0,-1
B01227,57,36739.0,68819.0,30836.0,1.3,4,-1,0,-1,0,0,-1,-1,0,-1,0,0,-1
B01228,45,38189.0,215430.0,134726.0,9.0,0,0,2,-1,-1,0,0,3,-1,2,1,0,-1
B01229,32,83824.0,469277.0,328321.0,1.2,1,0,-1,-1,0,-1,-1,0,1,2,-1,0,0
B01230,66,19680.0,75108.0,54899.0,3.7,1,0,-1,-1,-1,-1,0,0,-1,0,2,-1,-1
B01231,21,47112.0,237493.0,183540.0,7.0,2,-1,-1,1,1,4,0,2,0,-1,4,4,1
B01232,58,62169.0,165265.0,26921.0,1.4,0,0,-1,1,-1,-1,0,0,0,-1,0,0,0
B01233,31,51336.0,237631.0,12515.0,10.9,0,-1,-1,-1,0,0,-1,0,0,0,0,-1,0
B01234,21,59285.0,317290.0,51413.0,2.1,1,-1,0,0,-1,-1,0,-1,-1,0,0,0,0
B01235,35,56998.0,105356.0,77202.0,2.9,1,-1,3,4,0,-1,0,0,-1,0,-1,3,2
B01236,30,47799.0,186250.0,68776.0,5.7,2,1,4,1,-1,-1,1,-1,0,2,4,1,1
B01237,66,48679.0,217863.0,160901.0,6.1,3,0,-1,0,0,0,-1,0,0,0,0,0,0
B01238,55,72988.0,120192.0,80821.0,1.7,2,-1,0,-1,4,1,3,0,3,4,1,0,0
B01239,64,62130.0,336508.0,150671.0,6.7,2,0,0,-1,0,-1,-1,-1,0,0,0,-1,0
B01240,66,12887.0,61627.0,34045.0,5.7,1,-1,4,4,3,1,4,4,1,1,2,4,1
B01241,23,36682.0,117863.0,49089.0,3.2,0,2,4,2,1,1,-1,3,4,1,-1,-1,1
B01242,40,38648.0,111479.0,38827.0,12.1,1,0,0,-1,-1,0,-1,0,0,3,0,0,0
B01243,43,55321.0,325180.0,237270.0,1.2,0,0,-1,-1,-1,0,0,0,0,0,0,0,0
B01244,61,51108.0,81067.0,12138.0,1.9,1,0,0,0,-1,-1,0,-1,-1,0,0,-1,0
B01245,53,45166.0,160482.0,57211.0,2.8,0,0,-1,2,0,0,-1,-1,-1,2,0,-1,0
B01246,42,80508.0,339987.0,204983.0,3.6,1,-1,0,1,-1,0,-1,0,0,-1,-1,3,-1
B01247,54,56170.0,124720.0,56049.0,7.4,2,0,4,0,0,-1,0,4,2,0,-1,-1,0
B01248,62,61022.0,222357.0,104311.0,8.3,2,2,4,0,1,0,-1,-1,0,-1,-1,2,-1
B01249,43,53428.0,158468.0,46048.0,0.6,1,0,-1,-1,0,1,3,-1,0,0,0,0,-1
B01250,31,82797.0,272995.0,60332.0,7.3,2,-1,1,3,3,4,1,3,4,2,1,4,4
B01251,36,26728.0,90517.0,50744.0,10.9,1,-1,-1,2,-1,1,-1,0,4,0,-1,0,3
B01252,50,95804.0,280862.0,98994.0,2.9,4,-1,-1,0,1,-1,4,1,-1,3,2,0,-1
B01253,45,49277.0,251795.0,126230.0,1.1,3,4,1,-1,0,1,-1,-1,3,1,4,4,0
B01254,64,35377.0,65867.0,52810.0,2.7,3,4,3,1,2,3,1,2,3,4,1,4,2
B01255,57,62825.0,141828.0,9045.0,3.0,0,0,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1
B01256,25,28347.0,96115.0,59865.0,6.3,2,2,1,1,1,1,-1,3,4,2,1,4,4
B01257,60,75513.0,337644.0,97720.0,8.5,2,-1,-1,0,-1,-1,0,1,0,0,0,0,0
B01258,65,156851.0,536518.0,290446.0,8.4,2,0,4,3,2,0,2,-1,-1,0,0,-1,-1
B01259,22,17127.0,25810.0,11291.0,9.9,3,0,-1,-1,0,0,-1,0,-1,0,0,0,0
B01260,65,60839.0,172661.0,100623.0,6.1,3,-1,0,-1,-1,0,-1,0,-1,-1,0,0,-1
B01261,29,63243.0,252533.0,52137.0,6.4,3,-1,-1,0,0,0,-1,0,-1,0,-1,-1,0
B01262,31,69148.0,394785.0,131092.0,2.0,2,0,0,0,0,3,0,0,-1,0,-1,-1,-1
B01263,65,28213.0,46718.0,1234.0,2.0,2,0,0,1,0,0,-1,0,0,-1,2,-1,-1
B01264,37,23042.0,43797.0,15804.0,5.0,4,0,-1,1,3,2,4,2,4,3,2,3,-1
B01265,30,44289.0,87643.0,48390.0,8.3,4,-1,0,4,0,1,0,0,2,3,3,4,4
B01266,62,45594.0,247952.0,229146.0,7.8,6,4,3,-1,3,4,-1,-1,4,2,0,2,4
B01267,23,39460.0,104196.0,20008.0,1.7,3,0,3,3,-1,4,-1,0,2,3,-1,0,0
B01268,25,21137.0,113906.0,66258.0,3.4,2,0,3,2,1,-1,0,3,1,-1,2,3,2
B01269,35,19746.0,46259.0,15389.0,4.4,2,4,-1,0,0,-1,-1,-1,-1,-1,1,0,0
B01270,27,61082.0,166394.0,66108.0,0.7,2,3,3,4,1,2,1,0,0,4,4,2,4
B01271,28,30106.0,126685.0,16924.0,8.7,0,0,0,-1,-1,0,-1,0,0,0,-1,0,-1
B01272,32,34953.0,97917.0,67180.0,9.5,0,0,3,1,1,2,4,4,1,3,3,3,2
B01273,53,61540.0,199295.0,47601.0,3.4,1,1,-1,-1,0,1,0,0,0,-1,0,-1,-1
B01274,29,28937.0,128582.0,31202.0,1.0,2,-1,0,-1,1,-1,-1,0,0,-1,-1,0,-1
B01275,69,41091.0,117857.0,13941.0,6.7,1,0,0,1,0,0,0,0,1,-1,0,-1,0
B01276,63,32230.0,110974.0,6604.0,2.3,3,-1,0,-1,0,1,0,0,0,-1,0,4,3
B01277,51,107554.0,237793.0,90197.0,2.8,3,0,-1,0,-1,1,2,0,0,-1,-1,0,0
B01278,66,109734.0,569791.0,168508.0,6.5,3,-1,1,3,1,1,4,4,1,0,1,1,2
B01279,37,27235.0,102076.0,70248.0,0.5,2,4,2,-1,-1,-1,4,2,3,4,4,0,-1
B01280,31,41078.0,103396.0,51522.0,9.5,3,0,0,0,0,0,-1,0,0,0,0,0,1
B01281,31,40880.0,81958.0,28387.0,2.2,1,-1,0,0,0,-1,0,1,-1,-1,-1,0,0
B01282,55,41708.0,173522.0,7995.0,3.5,3,0,-1,-1,0,-1,-1,0,3,1,2,-1,4
B01283,53,50348.0,298662.0,78083.0,7.9,2,0,-1,4,0,-1,-1,-1,-1,0,1,-1,0
B01284,55,31580.0,83279.0,12094.0,1.9,1,0,2,1,0,0,3,0,2,0,0,-1,0
B01285,31,39000.0,116900.0,70062.0,1.7,3,-1,-1,-1,-1,-1,2,4,3,-1,1,4,0
B01286,36,80435.0,148977.0,85730.0,4.1,1,0,0,1,-1,-1,-1,0,0,0,3,1,4
B01287,30,26799.0,85805.0,19894.0,7.7,2,0,0,1,3,3,4,4,4,0,2,1,0
B01288,50,36073.0,212601.0,23028.0,7.1,2,-1,3,3,4,4,2,3,3,3,0,0,1
B01289,30,64665.0,282948.0,100233.0,14.7,0,-1,0,-1,-1,3,4,0,-1,-1,1,1,0
B01290,51,47457.0,98580.0,28483.0,0.1,3,-1,4,-1,0,-1,0,0,-1,4,4,-1,-1
B01291,38,108160.0,511322.0,295104.0,6.0,1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,0
B01292,67,96801.0,254752.0,111186.0,3.5,1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0
B01293,48,48320.0,103438.0,8046.0,0.7,2,-1,-1,-1,4,3,1,4,2,0,-1,-1,0
B01294,65,33884.0,149771.0,25046.0,1.8,2,-1,-1,-1,0,-1,-1,-1,0,-1,0,0,0
B01295,54,66068.0,282065.0,116765.0,7.7,4,-1,-1,0,1,0,0,-1,0,-1,-1,-1,0
B01296,44,29540.0,117858.0,47960.0,5.1,2,0,0,0,0,0,-1,1,-1,4,-1,-1,-1
B01297,52,29683.0,84480.0,35170.0,2.5,1,4,2,2,1,3,1,1,-1,0,-1,4,1
B01298,51,27336.0,64577.0,4578.0,12.4,2,-1,0,2,4,4,3,2,3,4,4,3,2
B01299,60,53962.0,233896.0,163803.0,6.7,2,0,0,0,0,0,-1,-1,-1,3,-1,0,0
B01300,61,43660.0,257149.0,37768.0,3.6,2,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,-1
B01301,68,39527.0,82075.0,24921.0,8.4,5,-1,4,-1,3,2,0,-1,0,3,0,-1,-1
B01302,21,183399.0,863425.0,136984.0,3.9,0,0,0,4,1,-1,1,4,1,1,0,-1,4
B01303,61,51922.0,299127.0,170333.0,12.0,5,2,4,4,1,4,1,2,3,2,-1,2,1
B01304,29,25707.0,91367.0,47689.0,1.0,1,2,1,0,3,4,4,1,2,3,3,3,1
B01305,36,38937.0,165406.0,13952.0,2.5,3,0,-1,-1,4,1,1,-1,0,0,3,2,-1
B01306,47,73450.0,253721.0,71524.0,5.3,2,-1,3,3,0,0,1,-1,-1,-1,-1,-1,-1
B01307,58,49762.0,252544.0,127268.0,1.1,1,1,-1,3,2,3,2,4,2,-1,0,-1,-1
B01308,37,28539.0,130524.0,15269.0,3.5,3,0,4,2,-1,-1,0,0,-1,0,4,0,4
B01309,39,111077.0,547851.0,76184.0,11.5,1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1
B01310,36,44778.0,138397.0,74199.0,5.5,4,1,2,0,4,3,4,3,2,1,-1,3,2
B01311,58,68923.0,250393.0,119573.0,2.4,4,-1,0,0,-1,-1,1,0,0,-1,0,0,0
B01312,28,50078.0,88070.0,50557.0,4.1,3,2,4,1,3,1,3,2,2,1,3,1,2
B01313,68,17667.0,64985.0,8332.0,4.0,0,-1,0,-1,0,0,2,0,0,0,0,0,1
B01314,38,45749.0,165411.0,51162.0,2.6,2,0,0,0,-1,0,-1,0,0,-1,0,0,-1
B01315,51,61260.0,143288.0,36839.0,6.5,4,-1,0,3,-1,-1,-1,0,2,0,0,1,0
B01316,45,71148.0,200374.0,104022.0,5.9,2,1,2,4,1,0,-1,3,4,3,1,4,2
B01317,61,21805.0,128101.0,31045.0,10.9,5,-1,-1,-1,-1,-1,4,0,-1,0,0,3,-1
B01318,56,38201.0,85581.0,59791.0,14.8,0,0,-1,1,2,2,0,0,0,1,0,-1,-1
B01319,50,67316.0,320739.0,100257.0,2.2,3,3,1,2,1,-1,0,4,4,2,1,-1,-1
B01320,36,57955.0,235860.0,68957.0,0.3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1
B01321,30,33583.0,199360.0,101696.0,8.9,0,3,1,-1,1,4,2,1,4,4,3,3,4
B01322,32,30192.0,97269.0,51289.0,5.6,4,0,0,-1,0,0,-1,0,0,0,0,4,0
B01323,38,87960.0,169648.0,73863.0,14.0,0,0,0,-1,0,-1,-1,-1,0,0,-1,0,-1
B01324,38,24168.0,127739.0,72339.0,3.3,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0
B01325,53,80144.0,172675.0,64950.0,5.4,2,0,-1,0,0,-1,-1,0,0,0,0,-1,-1
B01326,36,54832.0,327061.0,50787.0,3.0,4,0,-1,-1,-1,-1,4,1,0,0,-1,0,0
B01327,52,37953.0,115087.0,44828.0,8.7,0,-1,0,2,2,2,0,-1,0,-1,0,4,-1
B01328,44,51968.0,205391.0,55324.0,2.4,2,1,1,2,2,3,3,3,1,2,0,4,1
B01329,43,128098.0,445585.0,54833.0,7.6,1,0,0,0,-1,0,0,0,0,0,-1,0,-1
B01330,55,28569.0,103488.0,3583.0,10.1,0,-1,-1,1,2,1,0,-1,-1,-1,-1,4,-1
B01331,43,22202.0,101786.0,34784.0,2.6,1,3,3,4,1,4,2,3,2,2,4,4,1
B01332,35,47547.0,161703.0,42439.0,3.6,2,-1,3,2,4,4,3,1,0,4,1,0,1
B01333,33,159474.0,565027.0,195830.0,11.7,1,-1,0,0,2,-1,-1,0,3,1,1,4,4
B01334,22,22054.0,61944.0,5425.0,6.4,3,-1,2,1,4,3,1,3,2,3,4,0,-1
B01335,52,40345.0,223721.0,32436.0,2.7,3,2,3,-1,1,-1,1,0,3,4,1,3,-1
B01336,32,72432.0,252407.0,135206.0,9.2,1,3,0,1,1,2,4,3,1,4,3,4,3
B01337,61,194243.0,506764.0,135406.0,10.6,3,0,0,4,2,3,-1,2,0,4,0,-1,0
B01338,52,25465.0,82777.0,18180.0,9.7,5,1,1,4,1,2,-1,0,4,0,0,4,2
B01339,28,46888.0,114327.0,26341.0,6.4,3,0,-1,-1,4,1,0,3,0,-1,1,1,3
B01340,37,49511.0,92507.0,50722.0,2.7,3,1,3,3,2,2,0,-1,3,2,-1,0,0
B01341,38,106663.0,350003.0,151563.0,0.3,1,1,0,0,-1,0,2,-1,0,3,-1,3,0
B01342,60,43005.0,160537.0,54781.0,1.7,3,3,1,2,2,0,1,3,3,3,4,0,1
B01343,23,15911.0,62207.0,24842.0,3.6,4,-1,-1,0,-1,-1,0,-1,-1,3,4,3,4
B01344,38,156251.0,405425.0,102974.0,9.0,1,0,2,0,0,0,-1,1,0,0,0,0,0
B01345,64,43871.0,161058.0,78621.0,2.2,2,4,4,2,0,-1,0,2,0,2,4,3,3
B01346,45,31452.0,112125.0,58886.0,7.6,3,-1,0,0,2,3,-1,2,2,-1,-1,-1,-1
B01347,40,42158.0,168028.0,47454.0,10.3,2,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,0
B01348,61,43863.0,82841.0,19980.0,11.8,3,0,-1,0,-1,0,0,0,1,-1,0,-1,0
B01349,58,62015.0,330141.0,119785.0,3.4,1,0,0,-1,4,3,-1,-1,-1,0,1,0,-1
B01350,31,98228.0,166039.0,43464.0,13.1,2,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0
B01351,52,42671.0,102008.0,43104.0,2.8,2,-1,2,1,-1,-1,3,4,4,2,4,0,0
B01352,49,29638.0,171208.0,99738.0,17.4,2,1,-1,0,2,1,0,1,1,2,1,1,4
B01353,40,107219.0,341790.0,93737.0,10.7,1,4,0,-1,-1,-1,0,-1,0,0,-1,-1,-1
B01354,51,32732.0,52511.0,25050.0,7.5,0,0,-1,-1,0,-1,3,1,0,-1,-1,0,0
B01355,63,34559.0,186125.0,56892.0,4.0,1,0,-1,-1,0,0,-1,-1,0,-1,0,0,-1
B01356,28,52890.0,251105.0,159602.0,6.4,4,0,-1,2,-1,-1,-1,1,0,0,-1,4,0
B01357,35,41572.0,227928.0,14408.0,3.3,2,-1,-1,0,3,0,-1,-1,0,0,0,-1,0
B01358,60,36567.0,196044.0,11559.0,2.2,4,-1,0,0,0,-1,-1,1,0,-1,-1,-1,-1
B01359,40,66582.0,302425.0,92071.0,9.0,1,-1,-1,0,-1,-1,-1,-1,0,-1,0,-1,0
B01360,21,43830.0,89813.0,58089.0,3.7,1,0,-1,0,2,0,-1,-1,0,3,4,2,3
B01361,53,44415.0,239885.0,45026.0,4.8,3,-1,0,4,3,2,1,-1,0,-1,1,-1,-1
B01362,32,32337.0,145602.0,33366.0,3.4,3,-1,-1,-1,3,2,4,1,3,2,3,1,3
B01363,34,53044.0,222691.0,68090.0,1.6,2,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0
B01364,36,40289.0,228420.0,128431.0,5.3,2,-1,-1,0,0,-1,0,0,-1,0,0,-1,3
B01365,27,50045.0,135331.0,94838.0,25.3,4,3,-1,3,0,-1,-1,0,-1,3,0,-1,0
B01366,38,56184.0,189130.0,85417.0,3.4,0,2,3,2,0,0,-1,-1,0,0,1,0,-1
B01367,44,26214.0,110692.0,57821.0,7.2,2,0,0,0,0,-1,-1,-1,-1,0,-1,2,0
B01368,45,24353.0,77519.0,31871.0,1.7,3,-1,0,0,-1,0,0,2,-1,3,0,0,-1
B01369,41,19418.0,106258.0,66080.0,2.2,1,-1,-1,2,1,0,2,0,0,4,4,0,0
B01370,66,54421.0,245711.0,115906.0,9.6,4,4,4,-1,0,4,2,4,-1,3,3,2,4
B01371,45,55203.0,209771.0,114661.0,18.7,2,-1,4,4,-1,-1,0,0,0,0,-1,0,0
B01372,41,56833.0,275680.0,127357.0,3.5,4,4,3,3,2,0,4,1,-1,4,3,2,-1
B01373,22,47038.0,223471.0,21765.0,6.0,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,4,1
B01374,61,22425.0,123094.0,103906.0,5.3,1,0,-1,0,-1,0,0,0,-1,0,0,0,0
B01375,62,30044.0,137050.0,60429.0,2.4,2,-1,2,0,-1,-1,-1,0,0,-1,-1,0,0
B01376,33,79083.0,143042.0,53241.0,23.6,1,-1,0,-1,-1,-1,-1,0,0,-1,-1,-1,0
B01377,37,31958.0,114533.0,24825.0,5.3,3,0,-1,-1,-1,2,4,3,1,0,0,-1,-1
B01378,53,58805.0,161399.0,30683.0,1.2,5,0,3,2,-1,-1,-1,0,0,4,2,-1,0
B01379,69,104206.0,299338.0,129313.0,13.5,4,1,2,3,-1,0,0,-1,0,-1,1,-1,-1
B01380,60,41427.0,111242.0,33394.0,4.0,2,-1,0,0,3,0,0,0,-1,0,-1,4,4
B01381,24,30218.0,166164.0,35486.0,14.5,2,0,-1,0,-1,0,0,-1,0,2,0,-1,-1
B01382,44,20918.0,94599.0,33543.0,0.7,0,-1,-1,-1,-1,-1,0,0,3,-1,4,2,-1
B01383,24,22196.0,79656.0,18988.0,4.2,0,-1,-1,4,2,4,3,-1,0,2,-1,-1,0
B01384,30,13245.0,75840.0,42528.0,14.3,4,-1,0,-1,0,0,0,0,0,-1,-1,0,0
B01385,31,37788.0,194689.0,22538.0,11.8,1,0,3,1,-1,0,0,3,0,4,0,-1,-1
B01386,25,19357.0,97678.0,11988.0,4.1,1,1,3,1,4,2,2,1,1,2,3,3,1
B01387,54,57058.0,206435.0,45738.0,4.5,2,-1,0,-1,0,-1,-1,0,0,0,0,-1,0
B01388,49,18900.0,65849.0,12962.0,9.8,3,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1
B01389,57,35791.0,105282.0,90857.0,5.8,1,0,-1,0,0,0,-1,-1,-1,-1,0,-1,-1
B01390,65,36973.0,202998.0,78205.0,10.2,2,2,4,4,-1,3,3,3,3,3,3,3,-1
B01391,48,21714.0,102443.0,88417.0,17.4,1,0,-1,-1,0,-1,3,0,0,0,-1,0,0
B01392,44,71971.0,391255.0,204136.0,5.6,2,0,0,0,-1,-1,0,-1,0,-1,0,-1,-1
B01393,30,25885.0,88996.0,36527.0,2.6,2,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0
B01394,21,52892.0,290464.0,105170.0,1.5,4,4,0,-1,-1,-1,2,1,0,0,0,0,-1
B01395,38,70893.0,296286.0,144506.0,5.8,0,-1,-1,0,-1,-1,0,-1,-1,1,1,2,1
B01396,60,76882.0,144356.0,6137.0,4.5,2,-1,0,-1,0,0,0,0,0,0,2,0,-1
B01397,30,27180.0,122893.0,65297.0,5.6,3,4,4,1,0,-1,1,0,-1,3,1,-1,-1
B01398,57,28607.0,102770.0,95113.0,7.8,2,1,0,4,4,-1,0,1,4,1,1,0,1
B01399,38,53161.0,229908.0,16602.0,13.1,4,2,0,1,-1,0,4,1,1,4,-1,4,1
B01400,68,79574.0,288660.0,146516.0,4.5,2,0,2,-1,0,4,2,-1,1,4,2,0,0
B01401,54,57976.0,258618.0,142471.0,2.2,2,0,0,-1,0,-1,0,0,0,-1,-1,-1,0
B01402,23,31538.0,59467.0,29383.0,9.0,2,-1,0,-1,0,-1,0,0,0,-1,0,0,-1
B01403,65,27040.0,78100.0,1280.0,19.2,5,-1,-1,-1,0,1,-1,-1,-1,0,-1,-1,-1
B01404,33,28320.0,81816.0,46960.0,4.7,1,-1,2,-1,0,2,0,-1,0,1,-1,0,-1
B01405,66,40371.0,163944.0,106736.0,0.2,4,-1,0,1,-1,2,-1,0,0,0,1,0,0
B01406,21,53492.0,122303.0,29725.0,7.5,4,0,0,-1,-1,0,-1,0,0,4,0,1,-1
B01407,65,46887.0,96791.0,55877.0,7.2,2,-1,0,-1,-1,0,3,4,3,2,2,-1,-1
B01408,22,55571.0,111799.0,24958.0,11.9,3,-1,-1,0,0,0,0,0,0,-1,-1,-1,0
B01409,46,63869.0,363067.0,111416.0,5.0,1,0,-1,0,0,4,0,-1,0,-1,-1,-1,0
B01410,66,51122.0,286655.0,105035.0,24.9,2,0,-1,-1,0,-1,-1,-1,0,-1,-1,0,0
B01411,25,71595.0,248041.0,72572.0,10.4,2,0,0,0,0,-1,0,-1,0,0,-1,0,-1
B01412,53,39717.0,71248.0,38632.0,2.7,5,4,4,4,-1,-1,1,1,3,3,2,2,3
B01413,36,25127.0,54142.0,24593.0,20.4,0,2,1,3,1,4,3,3,4,4,2,2,1
B01414,49,32876.0,148181.0,118630.0,10.6,3,0,1,-1,4,2,4,0,-1,-1,0,-1,0
B01415,40,64236.0,107410.0,33542.0,1.4,0,-1,-1,-1,-1,1,-1,2,4,1,0,0,3
B01416,57,26195.0,54471.0,21409.0,5.8,1,-1,2,3,3,4,3,1,-1,4,2,1,3
B01417,22,34136.0,188837.0,65232.0,3.9,3,3,1,2,3,0,2,2,4,-1,-1,-1,1
B01418,59,44917.0,218231.0,73205.0,4.8,2,0,4,2,0,0,0,-1,-1,0,0,0,-1
B01419,38,55177.0,127696.0,8663.0,7.8,2,4,1,0,-1,1,3,3,0,0,4,4,1
B01420,44,27210.0,66089.0,24690.0,10.4,5,0,-1,-1,0,0,0,0,-1,-1,0,-1,-1
B01421,54,46002.0,69194.0,13434.0,3.0,4,-1,0,-1,-1,-1,0,0,-1,-1,0,-1,0
B01422,57,69635.0,375150.0,276257.0,8.6,5,4,2,1,-1,0,0,-1,0,-1,-1,-1,3
B01423,62,24700.0,84663.0,31021.0,10.9,2,-1,0,-1,-1,0,-1,0,0,-1,-1,0,-1
B01424,65,56720.0,284622.0,130063.0,11.9,1,-1,-1,-1,0,-1,0,0,0,0,0,0,-1
B01425,41,23559.0,135036.0,79422.0,7.5,2,-1,3,-1,3,3,1,-1,1,-1,1,2,1
B01426,57,60178.0,113434.0,2253.0,3.0,2,-1,0,-1,0,1,-1,0,-1,-1,-1,0,-1
B01427,55,58273.0,148360.0,28674.0,8.0,5,2,-1,-1,0,0,-1,-1,0,0,0,-1,-1
B01428,47,14021.0,63227.0,31968.0,6.8,3,0,-1,0,-1,0,-1,0,-1,-1,0,4,3
B01429,29,16423.0,49562.0,18036.0,14.1,0,0,0,0,0,0,0,0,-1,0,0,0,0
B01430,46,122065.0,593905.0,260835.0,9.9,4,0,2,0,-1,0,-1,-1,-1,-1,0,0,-1
B01431,60,87975.0,146078.0,51796.0,1.8,1,-1,0,-1,0,0,-1,-1,-1,0,0,0,0
B01432,56,47612.0,266969.0,118811.0,2.2,5,-1,1,-1,1,-1,-1,-1,1,-1,4,0,0
B01433,68,26360.0,106426.0,40342.0,8.3,0,-1,-1,0,0,-1,0,0,0,0,0,-1,0
B01434,64,47657.0,159387.0,36118.0,9.7,2,0,-1,-1,0,3,1,1,2,4,-1,4,1
B01435,32,18951.0,98920.0,32479.0,4.1,2,-1,0,0,0,-1,-1,0,-1,-1,0,-1,0
B01436,66,36200.0,82678.0,33258.0,5.0,0,4,1,4,1,3,3,3,4,4,4,2,2
B01437,59,72053.0,119768.0,54465.0,4.9,0,-1,0,0,3,3,0,0,-1,-1,0,3,0
B01438,52,79247.0,442828.0,262165.0,2.1,4,0,0,3,0,-1,-1,-1,0,0,3,0,-1
B01439,62,47571.0,171214.0,46897.0,14.7,1,0,-1,3,-1,0,-1,0,0,-1,-1,4,0
B01440,50,96702.0,321819.0,185421.0,8.8,2,1,2,3,4,4,2,2,-1,-1,2,2,2
B01441,32,28035.0,82805.0,19549.0,0.9,4,0,-1,0,3,-1,3,0,-1,-1,0,0,0
B01442,34,81502.0,315418.0,51114.0,6.9,2,-1,-1,1,0,0,0,0,0,-1,0,-1,0
B01443,47,25324.0,41127.0,31002.0,14.0,1,-1,0,3,4,2,3,0,0,-1,0,-1,-1
B01444,45,15034.0,78922.0,47669.0,10.4,0,-1,-1,0,-1,-1,-1,-1,2,-1,-1,0,0
B01445,35,30590.0,113578.0,89815.0,5.4,1,1,3,4,4,1,3,0,2,4,0,3,1
B01446,55,77591.0,315660.0,21060.0,8.1,1,0,2,0,0,0,-1,0,-1,0,4,3,4
B01447,21,99614.0,273903.0,121068.0,1.4,0,0,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1
B01448,39,24894.0,143199.0,40170.0,6.6,1,-1,-1,-1,0,0,-1,4,-1,-1,3,0,0
B01449,38,37475.0,117498.0,57562.0,4.2,3,2,0,-1,0,-1,0,0,-1,-1,-1,0,0
B01450,48,37569.0,173900.0,110817.0,8.8,2,0,0,-1,-1,0,0,0,3,0,0,-1,0
B01451,48,125635.0,334923.0,16534.0,14.6,8,4,0,0,4,1,0,3,-1,1,2,3,4
B01452,42,30800.0,111044.0,61175.0,0.9,2,4,4,2,3,1,1,3,0,2,0,-1,4
B01453,48,36890.0,172869.0,130902.0,16.3,6,-1,0,-1,0,-1,0,-1,-1,0,-1,0,0
B01454,54,31051.0,94724.0,11943.0,19.8,0,0,-1,-1,0,-1,0,-1,0,0,0,0,0
B01455,65,45964.0,235151.0,30651.0,7.7,3,-1,0,3,-1,-1,0,-1,-1,-1,3,1,-1
B01456,24,58373.0,176096.0,48040.0,4.0,1,-1,-1,-1,2,0,2,0,-1,0,0,0,0
B01457,47,47401.0,223874.0,126557.0,5.1,2,0,-1,0,0,1,-1,-1,0,2,0,0,0
B01458,24,28016.0,137969.0,93239.0,22.0,3,3,0,-1,-1,0,0,0,0,-1,-1,0,0
B01459,44,9808.0,41125.0,4833.0,7.1,0,3,1,4,2,1,2,1,2,3,4,2,2
B01460,55,33097.0,147147.0,58016.0,5.2,2,0,0,-1,-1,3,0,0,0,-1,0,0,0
B01461,32,51777.0,149137.0,23980.0,10.3,2,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
B01462,69,74663.0,433428.0,196747.0,3.3,2,4,2,-1,-1,0,0,-1,-1,0,-1,-1,0
B01463,54,87409.0,151347.0,11036.0,5.6,1,0,0,-1,-1,0,0,4,-1,0,-1,-1,-1
B01464,43,67768.0,124007.0,18605.0,2.7,4,-1,3,1,3,1,0,3,2,-1,-1,0,0
B01465,67,106967.0,357545.0,143898.0,3.2,5,-1,-1,0,-1,0,-1,0,0,0,-1,0,-1
B01466,28,51623.0,89204.0,44002.0,2.7,0,-1,-1,0,-1,0,-1,0,0,0,0,0,0
B01467,29,66902.0,235701.0,140423.0,8.9,4,-1,-1,0,0,0,0,0,0,-1,-1,0,0
B01468,63,37432.0,151882.0,55901.0,2.4,1,-1,-1,0,0,-1,-1,0,0,0,-1,0,0
